Chl_a,Depth (m),FDOM Fluorescence (RFU) ,Turbidity (NTU),Actual Conductivity  (uS/cm),Specific Conductivity(uS/cm),Salinity(PSU),Resistivity(ohm·cm),Density(g/cm^3),Total Dissolved Solids (ppt),BGA-PC Fluorescence(RFU),Temperature(C),Barometric Pressure(mm Hg),Pressure (psi),Depth(m),Nitrate(NO3- -N),Nitrate(mV),External Voltage(V),BGA-PC (microg/L),bloomstatus
0.006350819,1,0,2.3169622,0,0,3.00E-11,10000000,0.9956,0,1.113,30.18,765.87,1.0861019,0.9701,50000,-274.7568,15.435,58.01182664,0
0.063409253,1,0,2.3443968,0,0,5.00E-11,10000000,0.9956,0,1.1325,30.18,765.86,1.0881315,0.9707,50000,-273.2657,15.442,58.89525238,0
0.441234412,1,0,2.1762557,0,0,0.00E+00,10000000,0.9956,0,1.1349,30.02,765.85,1.0889959,0.9723,50000,-262.5881,15.4345,59.00674754,0
0.107451041,1,0,2.250529,0,0,4.00E-10,10000000,0.9956,0,1.1531,30.18,765.87,1.0904012,0.9728,50000,-275.5685,15.4342,59.82150062,0
0.434595618,1,0,2.1801898,0,0,8.00E-12,10000000,0.9956,0,1.1356,30.02,765.85,1.0896486,0.973,50000,-262.6888,15.4342,59.03687676,0
0.084751341,1,0,2.2529032,0,0,4.00E-10,10000000,0.9956,0,1.1523,30.18,765.87,1.0921048,0.9743,50000,-275.5944,15.4345,59.78417598,0
0.294490976,1,0,2.270479,0,0,0.00E+00,10000000,0.9956,0,1.1079,30.17,765.88,1.0940188,0.9743,50000,-274.907,15.4182,57.78251227,0
0.044611571,1,0,2.2609053,0,0,2.00E-11,10000000,0.9956,0,1.0685,30.19,765.84,1.0721717,0.9744,50000,-275.6217,15.4345,55.97188986,0
0.291931794,1,0,2.2731962,0,0,5.00E-12,10000000,0.9956,0,1.1088,30.17,765.88,1.0947944,0.9749,50000,-274.8105,15.4193,57.82038973,0
0.050483829,1,0,2.2763956,0,0,4.00E-10,10000000,0.9957,0,1.1553,29.91,765.81,1.0710076,0.975,50000,-255.4895,15.4347,59.91889027,0
0.026654312,1,0,2.2803304,0,0,4.00E-10,10000000,0.9957,0,1.1584,29.91,765.81,1.0697566,0.9754,50000,-255.5931,15.4349,60.05603063,0
0.289372588,1,0,2.2759137,0,0,2.00E-11,10000000,0.9956,0,1.1096,30.17,765.88,1.0955701,0.9755,50000,-274.714,15.4204,57.85824958,0
0.002824791,1,0,2.2842655,0,0,4.00E-10,10000000,0.9957,0,1.1614,29.91,765.81,1.0685056,0.9757,50000,-255.6966,15.4351,60.19300335,0
0.026008869,1,0,2.2638347,0,0,1.00E-11,10000000,0.9956,0,1.1501,30.02,765.84,1.0820166,0.976,50000,-263.4644,15.4264,59.6879716,0
0.708840471,1,0.002,2.1517782,0,0,3.00E-11,10000000,0.9956,0,1.133,30.02,765.8,1.0957893,0.9762,50000,-262.833,15.435,58.92032275,0
0.067316218,1,0,2.2615657,0,0,4.00E-11,10000000,0.9956,0,1.1511,30.02,765.84,1.0846022,0.9772,50000,-263.5504,15.4267,59.73120424,0
0.730954765,1,0.002,2.1580386,0,0,6.00E-11,10000000,0.9956,0,1.1332,30.02,765.8,1.0975826,0.9775,50000,-262.89,15.435,58.92941449,0
0.108623565,1,0,2.2592967,0,0,7.00E-11,10000000,0.9956,0,1.1521,30.02,765.84,1.087188,0.9785,50000,-263.6364,15.427,59.77442462,0
0.944292765,1,0,2.1810782,0,0,0.00E+00,10000000,0.9957,0,1.1181,29.9,765.8,1.1001581,0.979,50000,-254.7004,15.4266,58.24651468,0
1.445683529,1,0,2.2711985,0,0,0.00E+00,10000000,0.9957,0,1.2172,29.81,765.77,1.100105,0.9792,50000,-247.7343,15.4267,62.65009376,1
0.341994353,1,0,2.3740923,0,0,0.00E+00,10000000,0.9956,0,1.1309,30.02,765.83,1.0994295,0.9793,50000,-263.4037,15.4345,58.82420764,0
0.338606118,1,0,2.3661058,0,0,0.00E+00,10000000,0.9956,0,1.1292,30.02,765.83,1.1002847,0.9799,50000,-263.3498,15.4342,58.74575838,0
0.499359382,1,0.001,2.3580027,0,0,3.00E-11,10000000,0.9955,0,1.0175,30.45,765.88,1.1035609,0.982,50000,-276.7518,15.426,53.58604548,0
0.496520412,1,0.001,2.3558555,0,0,5.00E-11,10000000,0.9955,0,1.0224,30.45,765.88,1.1047039,0.9828,50000,-276.6519,15.426,53.81409169,0
1.134962059,1,0,2.3799207,0,0,5.00E-10,10000000,0.9953,0,1.0753,31.04,765.75,1.1048101,0.9832,50000,-148.8476,15.4349,56.28519289,1
1.544724118,1,0,2.2693148,0,0,0.00E+00,10000000,0.9957,0,1.223,29.81,765.77,1.1066239,0.9839,50000,-247.562,15.4263,62.90550465,1
0.124999982,1,0.001,2.29673,0,0,0.00E+00,10000000,0.9957,0,1.0932,29.91,765.81,1.1114935,0.9847,50000,-253.1558,15.435,57.11231828,0
1.184468235,1,0,2.382574,0,0,5.00E-10,10000000,0.9953,0,1.0741,31.04,765.75,1.1089723,0.9862,50000,-149.559,15.4351,56.2318345,1
0.082319724,1,0.001,2.2974837,0,0,0.00E+00,10000000,0.9957,0,1.0954,29.91,765.81,1.1143148,0.9865,50000,-253.0659,15.435,57.20999039,0
0.018526682,1,0,2.3510215,0,0,0.00E+00,10000000,0.9955,0,1.05,30.44,765.88,1.0818766,0.9867,50000,-275.3864,15.434,55.11435478,0
0.001704845,1,0,2.3515384,0,0,0.00E+00,10000000,0.9955,0,1.0471,30.44,765.87,1.0815194,0.9877,50000,-275.2758,15.4346,54.97876892,0
0.376627741,1,0.001,2.3894632,0,0,3.00E-11,10000000,0.9955,0,1.1264,30.47,765.84,1.1117736,0.988,50000,-276.0786,15.4175,58.62318021,0
0.038935894,1,0,2.2780955,0,0,0.00E+00,10000000,0.9955,0,1.1852,30.42,765.86,1.1125538,0.9882,50000,-277.024,15.4266,61.2462229,0
0.039639456,1,0.001,2.2982373,0,0,0.00E+00,10000000,0.9957,0,1.0975,29.91,765.81,1.1171362,0.9884,50000,-252.976,15.435,57.30757064,0
1.643764647,1,0,2.2674308,0,0,0.00E+00,10000000,0.9957,0,1.2289,29.81,765.77,1.1131427,0.9886,50000,-247.3898,15.4258,63.16034474,1
0.922747353,1,0,2.2051003,0,0,0.00E+00,10000000,0.9956,0,1.0994,30.17,765.85,1.1139145,0.989,50000,-275.9915,15.4255,57.39327219,0
1.118266,1,0,2.3213682,0,0,4.00E-10,10000000,0.9955,0,1.1206,30.46,765.88,1.1138903,0.9894,50000,-275.9384,15.4267,58.35895976,1
0.025352405,1,0,2.279016,0,0,0.00E+00,10000000,0.9955,0,1.1867,30.42,765.86,1.1149495,0.99,50000,-276.9211,15.4262,61.31296042,0
0.970722647,1,0,2.198793,0,0,0.00E+00,10000000,0.9956,0,1.0981,30.17,765.85,1.1154858,0.9901,50000,-276.1042,15.4254,57.33591359,0
1.128615647,1,0,2.322542,0,0,4.00E-10,10000000,0.9955,0,1.1211,30.46,765.88,1.1155412,0.9906,50000,-275.8605,15.4266,58.38083167,1
0.011768913,1,0,2.2799366,0,0,0.00E+00,10000000,0.9955,0,1.1882,30.42,765.86,1.1173451,0.9918,50000,-276.8181,15.4257,61.37966308,0
0.662359706,1,0,2.2388651,0,0,5.00E-10,10000000,0.9956,0,1.1891,30.02,765.83,1.1184942,0.9921,50000,-263.9743,15.435,61.42175717,0
0.791531882,1,0,2.2099895,0,0,5.00E-10,10000000,0.9956,0,1.1423,30.02,765.83,1.1211299,0.9925,50000,-265.4134,15.434,59.33802136,0
0.380834235,1,0,2.2375348,0,0,4.00E-10,10000000,0.9957,0,1.0862,29.82,765.75,1.1125469,0.9925,50000,-250.7539,15.426,56.79032126,0
0.686584,1,0,2.2413208,0,0,5.00E-10,10000000,0.9956,0,1.1803,30.02,765.83,1.1191516,0.9926,50000,-264.0063,15.435,61.02917765,0
0.063499947,1,0,2.354863,0,0,4.00E-10,10000000,0.9957,0,1.0677,29.81,765.78,1.119288,0.9931,50000,-250.8251,15.4271,55.93717154,0
0.710808412,1,0,2.2437766,0,0,4.00E-10,10000000,0.9956,0,1.1714,30.02,765.83,1.1198089,0.9931,50000,-264.0383,15.435,60.63522096,0
0.00299138,1,0,2.271705,0,0,0.00E+00,10000000,0.9955,0,1.0966,30.44,765.87,1.1174489,0.9931,50000,-276.4446,15.4269,57.26397393,0
0,1,0,2.280857,0,0,0.00E+00,10000000,0.9955,0,1.1897,30.42,765.86,1.1197407,0.9936,50000,-276.7151,15.4253,61.44632211,0
0.402339706,1,0,2.2347445,0,0,4.00E-10,10000000,0.9957,0,1.0871,29.82,765.75,1.1112707,0.9938,50000,-250.567,15.4262,56.83176926,0
0.112489918,1,0.001,2.2400243,0,0,0.00E+00,10000000,0.9957,0,1.0646,29.91,765.81,1.1199423,0.9939,50000,-252.8236,15.426,55.79059328,0
0.069276171,1,0,2.2823534,0,0,6.00E-11,10000000,0.9956,0,1.0322,30.02,765.81,1.1218146,0.9939,50000,-266.0412,15.4371,54.27627205,0
0.000305423,1,0,2.266909,0,0,0.00E+00,10000000,0.9955,0,1.0974,30.44,765.87,1.1199135,0.9941,50000,-276.4737,15.4266,57.30114364,0
0.043755765,1,0,2.2834048,0,0,4.00E-11,10000000,0.9956,0,1.0284,30.02,765.81,1.1214659,0.9941,50000,-266.1452,15.4366,54.09698393,0
0.01823536,1,0,2.284456,0,0,3.00E-11,10000000,0.9956,0,1.0245,30.02,765.81,1.1211174,0.9942,50000,-266.2492,15.436,53.91739706,0
0.142652812,1,0.001,2.2444065,0,0,7.00E-12,10000000,0.9957,0,1.068,29.91,765.81,1.1211046,0.9947,50000,-252.871,15.426,55.94873783,0
0.021053194,1,0,2.3602674,0,0,4.00E-10,10000000,0.9957,0,1.0625,29.81,765.78,1.1220795,0.995,50000,-250.9953,15.4268,55.69356062,0
0.1001949,1,0,2.2865243,0,0,2.00E-11,10000000,0.9956,0,1.0935,30.02,765.8,1.1222824,0.9952,50000,-262.4623,15.4273,57.1229261,0
0,1,0,2.2817776,0,0,0.00E+00,10000000,0.9955,0,1.1912,30.42,765.86,1.1221364,0.9954,50000,-276.6122,15.4248,61.5129508,0
0.172815688,1,0.001,2.2487886,0,0,2.00E-11,10000000,0.9957,0,1.0714,29.91,765.81,1.1222668,0.9955,50000,-252.9184,15.426,56.10665567,0
0.164776941,1,0,2.3166404,0,0,4.00E-10,10000000,0.9955,0,1.0863,30.46,765.89,1.122469,0.9955,50000,-274.8698,15.4263,56.79517912,0
0.061993241,1,0,2.2934701,0,0,4.00E-12,10000000,0.9956,0,1.0894,30.02,765.8,1.1235265,0.9961,50000,-262.4086,15.4268,56.93520092,0
0.015408776,1,0,2.2788997,0,0,2.00E-11,10000000,0.9957,0,1.0928,29.92,765.78,1.1236115,0.9964,50000,-253.5338,15.426,57.09339577,0
0.0284606,1,0,2.2807033,0,0,4.00E-11,10000000,0.9957,0,1.0937,29.92,765.78,1.1236967,0.9965,50000,-253.5499,15.426,57.13184228,0
0.041512424,1,0,2.282507,0,0,5.00E-11,10000000,0.9957,0,1.0945,29.92,765.78,1.1237819,0.9965,50000,-253.5661,15.426,57.17027068,0
0.0953885,1,0,2.3180559,0,0,5.00E-10,10000000,0.9955,0,1.0844,30.45,765.89,1.1240591,0.9967,50000,-274.7589,15.4261,56.70752504,0
0,1,0,2.3656719,0,0,4.00E-10,10000000,0.9957,0,1.0572,29.81,765.78,1.1248711,0.997,50000,-251.1655,15.4265,55.44940205,0
0.023791581,1,0,2.3004162,0,0,0.00E+00,10000000,0.9956,0,1.0853,30.02,765.8,1.1247706,0.997,50000,-262.3549,15.4263,56.74715628,0
0,1,0,2.2826982,0,0,0.00E+00,10000000,0.9955,0,1.1927,30.42,765.86,1.1245319,0.9972,50000,-276.5092,15.4244,61.57953161,0
0.026000048,1,0,2.3194711,0,0,5.00E-10,10000000,0.9955,0,1.0825,30.45,765.9,1.1256492,0.9978,50000,-274.648,15.4259,56.61979562,0
0.820526235,1,0,2.206263,0,0,5.00E-10,10000000,0.9956,0,1.1425,30.02,765.84,1.1298374,0.9985,50000,-265.4622,15.4345,59.34653115,0
0.538236412,1,0,2.2599757,0,0,5.00E-10,10000000,0.9956,0,1.2044,30.02,765.83,1.1242062,0.9987,50000,-264.092,15.426,62.0931856,0
0.154697647,1,0,2.2605813,0,0,4.00E-10,10000000,0.9957,0,1.1136,29.82,765.77,1.1223621,0.9991,50000,-247.8647,15.4182,58.04010632,0
0.017617344,1,0.001,2.2589922,0,0,4.00E-10,10000000,0.9957,0,1.111,29.91,765.8,1.1290928,0.9993,50000,-254.3409,15.4269,57.92440584,0
0.327343118,1,0.001,2.3501222,0,0,4.00E-10,10000000,0.9957,0,1.1316,29.91,765.79,1.128469,0.9995,50000,-254.3396,15.426,58.85598766,0
0.334711618,1,0.001,2.345909,0,0,4.00E-10,10000000,0.9957,0,1.1289,29.91,765.79,1.1285095,0.9996,50000,-254.2522,15.426,58.73509832,0
0.1646446,1,0,2.2609735,0,0,4.00E-10,10000000,0.9957,0,1.1146,29.82,765.78,1.1225345,1.0002,50000,-247.7496,15.4173,58.08486726,0
0.054028729,1,0,2.2257729,0,0,0.00E+00,10000000,0.9957,0,1.1276,29.82,765.76,1.1356475,1.0002,50000,-249.6683,15.4282,58.6739355,0
0.011943378,1,0,2.19333,0,0,3.00E-11,10000000,0.9957,0,1.1157,29.82,765.74,1.1298741,1.0003,50000,-247.1736,15.4337,58.13563456,0
0.017626724,1,0,2.1964803,0,0,5.00E-11,10000000,0.9957,0,1.1162,29.82,765.74,1.1298418,1.0004,50000,-247.2546,15.4329,58.15678826,0
0,1,0.001,2.2555826,0,0,4.00E-10,10000000,0.9957,0,1.1126,29.91,765.8,1.1311775,1.0009,50000,-254.3966,15.4264,57.99397256,0
0.420594235,1,0.002,2.3128908,0,0,4.00E-10,10000000,0.9956,0,1.068,30.02,765.84,1.1435436,1.0013,50000,-265.4153,15.4504,55.94693141,0
0.009601033,1,0,2.221672,0,0,0.00E+00,10000000,0.9957,0,1.1316,29.82,765.76,1.1376283,1.0024,50000,-249.7015,15.4274,58.85691228,0
1.300285706,1,0,2.3357034,0,0,0.00E+00,10000000,0.9956,0,1.0578,30.02,765.81,1.134177,1.0024,50000,-262.5231,15.4347,55.4757461,1
1.041605529,1,0,2.3336072,0,0,5.00E-11,10000000,0.9956,0,1.1266,30.16,765.87,1.1336172,1.0026,50000,-275.9699,15.434,58.63109418,1
0.429788647,1,0.003,2.319763,0,0,4.00E-10,10000000,0.9956,0,1.0631,30.02,765.84,1.1473514,1.0031,50000,-265.5827,15.4516,55.72207759,0
1.372365176,1,0,2.3348222,0,0,0.00E+00,10000000,0.9956,0,1.054,30.02,765.81,1.1358492,1.0035,50000,-262.4898,15.435,55.30062908,1
1.560894706,1,0,2.2810705,0,0,4.00E-10,10000000,0.9956,0,1.0484,30.02,765.84,1.1350827,1.0041,50000,-263.7224,15.4355,55.03803997,1
1.651903941,1,0,2.279777,0,0,4.00E-10,10000000,0.9956,0,1.0491,30.02,765.84,1.1352721,1.0044,50000,-263.5689,15.435,55.07201315,1
0,1,0,2.2175715,0,0,0.00E+00,10000000,0.9957,0,1.1357,29.82,765.76,1.1396092,1.0045,50000,-249.7346,15.4266,59.03959204,0
1.751005176,1,0,2.2439156,0,0,0.00E+00,10000000,0.9957,0,1.112,29.81,765.76,1.1357446,1.0046,50000,-248.4884,15.4347,57.96926843,1
1.444444588,1,0,2.3339412,0,0,0.00E+00,10000000,0.9956,0,1.0503,30.02,765.81,1.1375214,1.0046,50000,-262.4564,15.4352,55.12521645,1
1.651269,1,0,2.247368,0,0,4.00E-12,10000000,0.9957,0,1.11,29.81,765.76,1.1360548,1.0047,50000,-248.5057,15.4342,57.87501536,1
0.530934176,1,0,2.2650173,0,0,4.00E-10,10000000,0.9956,0,1.1024,30.18,765.88,1.1359129,1.0048,50000,-273.6605,15.4274,57.53142928,0
1.551532882,1,0,2.2508209,0,0,2.00E-11,10000000,0.9957,0,1.1079,29.81,765.76,1.1363649,1.0049,50000,-248.5229,15.4337,57.78067225,1
1.109924353,1,0,2.3383672,0,0,3.00E-11,10000000,0.9956,0,1.1264,30.16,765.87,1.1373056,1.0053,50000,-276.1156,15.4343,58.61909419,1
0.566143941,1,0,2.2628446,0,0,4.00E-10,10000000,0.9956,0,1.1008,30.18,765.88,1.1391416,1.0071,50000,-273.5637,15.4269,57.457156,0
1.178243294,1,0,2.3431273,0,0,2.00E-11,10000000,0.9956,0,1.1261,30.16,765.87,1.140994,1.008,50000,-276.2614,15.4346,58.60708838,1
0.103928141,1,0,2.2688193,0,0,4.00E-11,10000000,0.9957,0,1.0868,29.81,765.74,1.1445587,1.0092,50000,-247.5782,15.4262,56.81526088,0
0.601353706,1,0,2.2606716,0,0,4.00E-10,10000000,0.9956,0,1.0992,30.18,765.88,1.1423702,1.0093,50000,-273.4669,15.4264,57.38284143,0
0.880606176,1,0,2.3395922,0,0,5.00E-11,10000000,0.9957,0,1.1245,29.91,765.81,1.1423908,1.0095,50000,-253.195,15.4262,58.53640577,0
0.938316059,1,0,2.3441188,0,0,3.00E-11,10000000,0.9957,0,1.1257,29.91,765.81,1.1434541,1.0103,50000,-253.1512,15.426,58.58893706,0
0.110732141,1,0,2.2644885,0,0,3.00E-11,10000000,0.9957,0,1.0879,29.81,765.73,1.1476687,1.0112,50000,-247.3967,15.426,56.86807613,0
0.107629071,1,0,2.2814422,0,0,7.00E-12,10000000,0.9956,0,1.0989,30.16,765.87,1.1477414,1.0132,50000,-272.9051,15.4349,57.36872039,0
0.068480647,1,0,2.2787464,0,0,0.00E+00,10000000,0.9956,0,1.0982,30.16,765.87,1.1495203,1.0145,50000,-272.7361,15.4351,57.33695624,0
1.036875118,1,0,2.1966965,0,0,2.00E-11,10000000,0.9957,0,1.0946,29.82,765.75,1.0755495,1.0199,50000,-247.9735,15.4267,57.1754139,1
1.102722647,1,0,2.195214,0,0,6.00E-12,10000000,0.9957,0,1.0933,29.82,765.75,1.0720665,1.0213,50000,-248.0165,15.4266,57.11347763,1
1.168570176,1,0,2.1937313,0,0,0.00E+00,10000000,0.9957,0,1.0919,29.82,765.75,1.0685836,1.0226,50000,-248.0596,15.4266,57.05150618,1
0,1,0,2.4180062,0,0,4.00E-11,10000000,0.9954,0,1.1276,30.95,765.76,1.1658584,1.0262,50000,-203.3299,15.434,58.67302291,0
0,1,0,2.4252243,0,0,3.00E-11,10000000,0.9954,0,1.1321,30.95,765.76,1.1723303,1.0308,50000,-203.8875,15.4345,58.8788979,0
0.022507961,1,0,2.4296966,0,0,0.00E+00,10000000,0.9955,0,1.1783,30.52,765.82,1.17533,1.0328,50000,-273.0205,15.4351,60.94082521,0
0.990072353,1,0,2.2012143,0,0,1.00E-11,10000000,0.9957,0,1.0713,29.91,765.81,1.180145,1.0363,50000,-252.3765,15.434,56.10118871,0
1.045551353,1,0,2.19425,0,0,0.00E+00,10000000,0.9957,0,1.0688,29.91,765.81,1.183697,1.0388,50000,-252.2793,15.4345,55.98791599,1
0.136149665,1,0,2.2433207,0,0,0.00E+00,10000000,0.9956,0,1.0584,30.02,765.79,1.1914011,1.0427,50000,-262.9119,15.4431,55.50524638,0
0.079663006,1,0,2.2365065,0,0,0.00E+00,10000000,0.9956,0,1.0569,30.02,765.79,1.1958151,1.0457,50000,-262.9168,15.4436,55.43455682,0
0.259008306,2,0,2.1822653,0,0,4.00E-11,10000000,0.9957,0,1.1767,29.8,765.8,2.4217875,1.9301,50000,-246.461,15.435,60.87145343,0
0.0700395,2,0,2.2216332,0,0,0.00E+00,10000000,0.9957,0,1.154,29.88,765.84,2.4578094,1.934,50000,-254.0111,15.436,59.86363574,0
0.173926324,2,0,2.2818227,0,0,5.00E-10,10000000,0.9957,0,1.1522,29.76,765.73,2.4614432,1.934,50000,-246.7076,15.435,59.78159956,0
0.185100882,2,0,2.2771106,0,0,4.00E-10,10000000,0.9957,0,1.1522,29.76,765.73,2.4726145,1.9419,50000,-246.7183,15.435,59.77883968,0
0.196275429,2,0,2.2723982,0,0,4.00E-10,10000000,0.9957,0,1.1521,29.76,765.73,2.4837859,1.9499,50000,-246.7289,15.435,59.77607526,0
0.225751529,2,0,2.1735156,0,0,3.00E-11,10000000,0.9957,0,1.1782,29.8,765.81,2.4650214,1.9528,50000,-246.4067,15.435,60.93931556,0
0.045767835,2,0,2.2180293,0,0,0.00E+00,10000000,0.9957,0,1.1535,29.88,765.85,2.496429,1.9612,50000,-253.9844,15.4357,59.83950107,0
0,2,0,2.3549945,0,0,0.00E+00,10000000,0.9954,0,1.0957,30.73,765.86,2.5088327,1.97,50000,-253.7965,15.4263,57.22549153,0
0.039311798,2,0.001,2.3366787,0,0,5.00E-10,10000000,0.9956,0,1.085,30.24,765.9,2.5327795,1.985,50000,-277.105,15.4266,56.73266758,0
0.021496172,2,0,2.2144253,0,0,0.00E+00,10000000,0.9957,0,1.153,29.88,765.85,2.5350485,1.9884,50000,-253.9577,15.4354,59.8153612,0
0.084733665,2,0.001,2.3303604,0,0,5.00E-10,10000000,0.9956,0,1.0875,30.24,765.9,2.5425625,1.9919,50000,-277.1826,15.4269,56.84717268,0
0.018496815,2,0,2.147403,0,0,5.00E-10,10000000,0.9957,0,1.1179,29.99,765.86,2.5468557,1.9968,50000,-260.9535,15.4338,58.23705366,0
0,2,0,2.3599873,0,0,0.00E+00,10000000,0.9954,0,1.0917,30.73,765.86,2.5534198,2.0014,50000,-254.0568,15.426,57.04173054,0
0.817283412,2,0.001,2.2051923,0,0,0.00E+00,10000000,0.9956,0,1.1835,30.33,765.97,2.5832922,2.0039,50000,-278.2446,15.4262,61.17315936,0
0.197471165,2,0,2.2156577,0,0,0.00E+00,10000000,0.9956,0,1.0859,30.12,765.95,2.5642753,2.0089,50000,-272.0852,15.4346,56.77378361,0
0.161194,2,0,2.225105,0,0,0.00E+00,10000000,0.9956,0,1.1115,30.08,765.92,2.5729446,2.0152,50000,-271.4637,15.4266,57.9461641,0
0.168990194,2,0,2.223097,0,0,0.00E+00,10000000,0.9956,0,1.1115,30.08,765.92,2.5782857,2.0189,50000,-271.2908,15.4269,57.94536825,0
0.828847941,2,0.001,2.2018108,0,0,0.00E+00,10000000,0.9956,0,1.1869,30.33,765.97,2.6114478,2.0225,50000,-278.1339,15.4259,61.32421189,0
0.082001371,2,0,2.1938944,0,0,4.00E-10,10000000,0.9956,0,1.1918,30.07,765.88,2.5864723,2.0242,50000,-268.2708,15.4344,61.53915624,0
0.143809865,2,0,2.2129002,0,0,0.00E+00,10000000,0.9956,0,1.0827,30.12,765.95,2.5878267,2.0254,50000,-272.2432,15.4349,56.6255817,0
0.127148182,2,0,2.196156,0,0,4.00E-10,10000000,0.9956,0,1.1899,30.07,765.88,2.5885549,2.0257,50000,-268.3144,15.4339,61.45617215,0
0.117660265,2,0,2.1850355,0,0,0.00E+00,10000000,0.9956,0,1.1522,30.32,765.97,2.5946746,2.0284,50000,-279.7195,15.426,59.7806468,0
0.001836145,2,0,2.1380649,0,0,5.00E-10,10000000,0.9957,0,1.1138,29.99,765.86,2.592483,2.0289,50000,-260.979,15.4343,58.04981145,0
0.064775512,2,0,2.1823452,0,0,0.00E+00,10000000,0.9956,0,1.1515,30.32,765.97,2.5987008,2.032,50000,-279.7711,15.426,59.75067785,0
0,2,0,2.3649797,0,0,0.00E+00,10000000,0.9954,0,1.0877,30.73,765.86,2.598007,2.0327,50000,-254.317,15.4258,56.85765017,0
0.652369412,2,0,2.3748052,0,0,2.00E-11,10000000,0.9956,0,1.0861,30.06,765.9,2.6005728,2.0346,50000,-267.2832,15.4351,56.7860515,0
0.643325941,2,0,2.3648684,0,0,4.00E-11,10000000,0.9956,0,1.0925,30.06,765.9,2.6012158,2.035,50000,-267.3185,15.4349,57.0765786,0
0.634282529,2,0,2.3549316,0,0,5.00E-11,10000000,0.9956,0,1.0988,30.06,765.9,2.6018586,2.0354,50000,-267.3538,15.4347,57.36633851,0
0.011890762,2,0,2.1796548,0,0,0.00E+00,10000000,0.9956,0,1.1509,30.32,765.97,2.6027272,2.0355,50000,-279.8226,15.426,59.72070533,0
0.049447429,2,0,2.1634114,0,0,1.00E-11,10000000,0.9957,0,1.1613,29.8,765.81,2.5942342,2.0363,50000,-247.7817,15.435,60.18757507,0
0,2,0.002,2.2625701,0,0,0.00E+00,10000000,0.9956,0,1.1873,30.28,765.91,2.604001,2.0367,50000,-277.8641,15.443,61.33962237,0
0.016223618,2,0.002,2.257123,0,0,9.00E-12,10000000,0.9956,0,1.1862,30.28,765.91,2.6069968,2.0388,50000,-277.9341,15.442,61.29343317,0
0.033816306,2,0,2.2510905,0,0,3.00E-11,10000000,0.9955,0,1.077,30.57,765.9,2.6100013,2.0409,50000,-270.363,15.4344,56.36414536,0
0.040995621,2,0,2.294401,0,0,0.00E+00,10000000,0.9955,0,1.1002,30.63,765.87,2.6370914,2.0413,50000,-268.0339,15.435,57.43069496,0
0.031733041,2,0,2.249875,0,0,5.00E-11,10000000,0.9955,0,1.079,30.57,765.9,2.611454,2.0418,50000,-270.1874,15.4339,56.45691771,0
0.090148565,2,0,2.2101426,0,0,0.00E+00,10000000,0.9956,0,1.0794,30.12,765.95,2.6113782,2.0419,50000,-272.4012,15.4351,56.47718193,0
0.073603594,2,0,2.296657,0,0,0.00E+00,10000000,0.9955,0,1.1018,30.63,765.88,2.6367106,2.0421,50000,-267.7184,15.435,57.50297713,0
0.125662318,2,0,2.3015814,0,0,0.00E+00,10000000,0.9954,0,1.0841,30.7,765.87,2.6117468,2.0425,50000,-257.4335,15.4177,56.69367047,0
0.106211571,2,0,2.2989132,0,0,0.00E+00,10000000,0.9955,0,1.1034,30.63,765.88,2.63633,2.0428,50000,-267.4029,15.435,57.57521161,0
0.184372559,2,0,2.3051863,0,0,0.00E+00,10000000,0.9954,0,1.0846,30.7,765.87,2.613534,2.0438,50000,-257.2781,15.4182,56.71606597,0
0.891801824,2,0,2.2596974,0,0,4.00E-10,10000000,0.9956,0,1.1294,30.05,765.88,2.6165564,2.0457,50000,-268.3551,15.4429,58.75471096,0
1.357182176,2,0,2.2110782,0,0,0.00E+00,10000000,0.9957,0,1.0835,29.8,765.79,2.617282,2.0462,50000,-246.3301,15.435,56.66399128,1
0.922629353,2,0,2.2567053,0,0,4.00E-10,10000000,0.9956,0,1.1296,30.05,765.88,2.6180174,2.0468,50000,-268.3992,15.4435,58.76452501,0
1.443689294,2,0,2.2143915,0,0,0.00E+00,10000000,0.9957,0,1.0778,29.8,765.79,2.6196914,2.0479,50000,-246.2647,15.435,56.40049354,1
0.015626954,2,0,2.1595254,0,0,2.00E-12,10000000,0.9957,0,1.1614,29.8,765.81,2.6207826,2.0492,50000,-247.848,15.435,60.18998618,0
1.530196294,2,0,2.2177048,0,0,0.00E+00,10000000,0.9957,0,1.072,29.8,765.79,2.6221008,2.0496,50000,-246.1994,15.435,56.13634449,1
0.926893059,2,0,2.39297,0,0,0.00E+00,10000000,0.9955,0,1.1327,30.64,765.9,2.6251795,2.05,50000,-263.5886,15.435,58.9051126,0
0,2,0,2.3201144,0,0,0.00E+00,10000000,0.9957,0,1.1429,29.96,765.84,2.6258779,2.0508,50000,-259.947,15.4264,59.364119,0
0.915404647,2,0,2.3838556,0,0,9.00E-12,10000000,0.9955,0,1.1327,30.64,765.9,2.626472,2.051,50000,-263.4959,15.435,58.90389984,0
0,2,0,2.2857633,0,0,0.00E+00,10000000,0.9956,0,1.1272,30.3,765.93,2.6264157,2.0521,50000,-278.2911,15.4355,58.65870955,0
0,2,0,2.2163372,0,0,4.00E-10,10000000,0.9955,0,1.1374,30.59,765.87,2.625814,2.0521,50000,-268.1555,15.4261,59.11838282,0
