Site,Depth (m),Day,Chlorophyll-a Fluorescence (RFU),FDOM Fluorescence (RFU) ,Turbidity (NTU),Actual Conductivity  (uS/cm),Specific Conductivity(uS/cm),Salinity(PSU),Resistivity(ohm*cm),Density(g/cm^3),Total Dissolved Solids (ppt),BGA-PC Fluorescence(RFU),Temperature(C),Barometric Pressure(mm Hg),Pressure (psi),Depth(m),Nitrate(NO3-r -N),Nitrate(mV),External Voltage(V),Latitude,Longitude,BGA-PC (ug/L),Chl_a (ug/L),BGA-PC/ Chl-a,bloomstatus Chl-a,bloomstatus BGA-PC,bloomstatus BGA-PC/Chl-a
LP6,1,13-Aug,0.001743,0.003,1.8606,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0256,30.83,762.55,1.1722,1.0084,50000,-209.9577,15.3727,30.06856749,-90.3822417,53.96898131,1.025255471,52.63954481,1,0,0
LP6,1,13-Aug,0.000042,0.005,1.8654,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,1.0198,30.73,762.44,1.1418,1.0088,50000,-211.913,15.3641,30.06851185,-90.38213813,53.6939213,0.024903168,2156.108062,0,0,1
LP6,1,13-Aug,0.000541,0.002,1.7692,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,0.8988,30.88,762.45,1.1683,1.0126,50000,-210.2871,15.3572,30.06863892,-90.38252759,47.80262722,0.318513965,150.0801612,0,0,0
LP6,1,13-Aug,0.000093,0.002,1.9293,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,0.9991,30.73,762.42,1.1488,1.0136,50000,-212.1444,15.372,30.06851148,-90.38214038,52.70979133,0.054930906,959.5653006,0,0,1
LP6,1,13-Aug,0.002922,0.005,1.7812,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0273,30.83,762.55,1.1847,1.0151,50000,-210.2517,15.372,30.06856337,-90.38191454,54.04896982,1.718977529,31.44251097,1,0,0
LP6,1,13-Aug,0.000158,0.002,1.9222,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,0.9954,30.73,762.43,1.1521,1.0159,50000,-212.1849,15.372,30.06851088,-90.38214105,52.53078494,0.093167188,563.8335348,0,0,1
LP6,1,13-Aug,0,0.003,1.7473,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,0.9332,30.74,762.66,1.2359,1.0159,50000,-210.4292,15.3633,30.06863061,-90.38233702,49.5153018,0,0,0,0,0
LP6,1,13-Aug,0.000316,0.005,1.9411,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,0.9598,30.83,762.56,1.1761,1.0162,50000,-210.2513,15.372,30.06855932,-90.38190606,50.81505726,0.185833318,273.4442769,0,0,0
LP6,1,13-Aug,0.001853,0.002,1.7536,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0156,30.81,762.51,1.4346,1.018,50000,-210.8667,15.3729,30.06843883,-90.38181248,53.49609471,1.089777235,49.08901837,1,0,0
LP6,1,13-Aug,0.000223,0.003,1.9151,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,0.9916,30.73,762.43,1.1554,1.0182,50000,-212.2254,15.372,30.06851064,-90.38214137,52.3514686,0.131403471,398.402479,0,0,1
LP6,1,13-Aug,0.003391,0.003,1.9304,0.055,0.049,0.00E+00,18200000,0.9954,3.22E-05,0.9382,30.77,762.44,1.1515,1.0183,50000,-212.7786,15.3633,30.06851723,-90.38212541,49.75726018,1.994833941,24.94305875,1,0,0
LP6,1,13-Aug,0.003569,0.003,1.9425,0.055,0.049,0.00E+00,18200000,0.9954,3.22E-05,0.9362,30.77,762.45,1.1532,1.0186,50000,-212.7407,15.3631,30.06851652,-90.38212487,49.66110859,2.099553059,23.65318103,1,0,0
LP6,1,13-Aug,0.000173,0.003,1.7669,0.055,0.049,0.00E+00,18200000,0.9954,3.22E-05,0.9616,30.77,762.44,1.1195,1.0187,50000,-213.7298,15.364,30.06851781,-90.38212534,50.90200387,0.101761324,500.2097248,0,0,1
LP6,1,13-Aug,0.003747,0.002,1.9545,0.055,0.049,0.00E+00,18200000,0.9954,3.22E-05,0.9342,30.77,762.45,1.155,1.0189,50000,-212.7029,15.3628,30.06851615,-90.38212554,49.56486843,2.204272235,22.48581987,1,0,0
LP6,1,13-Aug,0.002133,0.003,1.8759,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,0.9262,30.91,762.46,1.1675,1.0197,50000,-210.5517,15.3633,30.06850172,-90.38201466,49.16619989,1.254747882,39.18412662,1,0,0
LP6,1,13-Aug,0.001954,0.002,1.7485,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0153,30.81,762.51,1.3609,1.0206,50000,-210.8465,15.3724,30.06842994,-90.38181443,53.47852862,1.149391765,46.52767685,1,0,0
LP6,1,13-Aug,0.000113,0.003,1.7655,0.055,0.049,0.00E+00,18200000,0.9954,3.22E-05,0.9607,30.77,762.44,1.121,1.0215,50000,-213.8074,15.3635,30.0685181,-90.38212558,50.86084289,0.066258965,767.6069629,0,0,1
LP6,1,13-Aug,0.000215,0.005,1.9489,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,0.9563,30.83,762.56,1.1867,1.0247,50000,-210.2469,15.372,30.06855569,-90.38190141,50.64501936,0.126732512,399.6213644,0,0,1
LP6,1,13-Aug,0.000175,0.006,1.8098,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,0.9866,30.85,762.5,1.1812,1.0263,50000,-210.4471,15.3712,30.0685711,-90.38242114,52.11212033,0.102865112,506.6063636,0,0,1
LP6,1,13-Aug,0.001728,0.003,1.7927,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0234,30.9,762.48,1.1723,1.0293,50000,-211.2464,15.3634,30.06847905,-90.38199113,53.86267992,1.016586882,52.98384317,1,0,0
LP6,1,13-Aug,0.002189,0.003,1.8748,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,0.919,30.91,762.46,1.1843,1.0317,50000,-210.5392,15.3631,30.06850633,-90.38202451,48.81089723,1.287540588,37.91018138,1,0,0
LP6,1,13-Aug,0.001703,0.003,1.7956,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0223,30.9,762.48,1.1787,1.0338,50000,-211.2276,15.3637,30.06847975,-90.38199273,53.80938522,1.001850059,53.71001852,1,0,0
LP6,1,13-Aug,0.000497,0.003,1.7696,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0291,30.83,762.53,1.2067,1.0358,50000,-209.941,15.38,30.06864416,-90.38234348,54.13280831,0.292431865,185.1125503,0,0,0
LP6,1,13-Aug,0.001678,0.003,1.7986,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0211,30.9,762.48,1.1851,1.0384,50000,-211.2089,15.364,30.06848529,-90.38199833,53.75606838,0.987113176,54.4578572,0,0,0
LP6,1,13-Aug,0.001201,0.001,1.948,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,0.9334,30.91,762.44,1.1899,1.039,50000,-211.1442,15.363,30.0685,-90.38201701,49.52164548,0.706431882,70.10109077,0,0,0
LP6,1,13-Aug,0.001135,0.001,1.9527,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,0.9314,30.91,762.44,1.1908,1.0397,50000,-211.1843,15.363,30.06849757,-90.382017,49.42580687,0.667912118,74.00046434,0,0,0
LP6,1,13-Aug,0.001376,0.005,1.7736,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,0.9966,30.84,762.55,1.2053,1.0416,50000,-211.6105,15.3711,30.06859572,-90.38228097,52.58749591,0.809576471,64.95679876,0,0,0
LP6,1,13-Aug,0.002245,0.003,1.8738,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,0.9118,30.91,762.46,1.2011,1.0436,50000,-210.5266,15.3629,30.06850603,-90.38202273,48.45433589,1.320333294,36.698564,1,0,0
LP6,1,13-Aug,0.001829,0.004,1.8161,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,0.9329,30.74,762.45,1.1987,1.0482,50000,-213.1809,15.372,30.06851024,-90.38213898,49.50087684,1.075758941,46.0148412,1,0,0
LP6,1,13-Aug,0.001716,0.004,1.8186,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,0.9362,30.74,762.45,1.2001,1.0492,50000,-213.121,15.3718,30.06851139,-90.38214022,49.66351017,1.009646412,49.18901269,1,0,0
LP6,2,13-Aug,0.000216,0.004,1.7997,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,0.9513,30.71,762.69,2.4416,1.9073,50000,-209.1847,15.3713,30.06847649,-90.38164052,50.39905273,0.126878224,397.2238194,0,0,1
LP6,2,13-Aug,0.004443,0.003,1.9153,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,0.9523,30.72,762.69,2.454,1.9192,50000,-209.7343,15.372,30.06844449,-90.38196287,50.45192287,2.613391176,19.30515544,1,0,0
LP6,2,13-Aug,0.001704,0.003,1.8178,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0006,30.81,762.63,2.5366,1.9784,50000,-210.029,15.3647,30.06863808,-90.38244992,52.77895304,1.002140765,52.66620707,1,0,0
LP6,2,13-Aug,0.000148,0.004,1.7973,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,0.9485,30.71,762.69,2.5571,1.9917,50000,-209.1733,15.3714,30.068478,-90.38163121,50.2628965,0.087076041,577.2299237,0,0,1
LP6,2,13-Aug,0.001293,0.002,1.8198,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,1.0394,30.74,762.7,2.5687,2.0015,50000,-209.397,15.3719,30.06864608,-90.38233673,54.61556172,0.760323588,71.83199704,0,0,0
LP6,2,13-Aug,0.001005,0.004,1.732,0.055,0.049,0.00E+00,18200000,0.9954,3.22E-05,1.0267,30.76,762.7,2.5651,2.0018,50000,-210.204,15.3642,30.06856501,-90.38235956,54.0207574,0.591135412,91.38474249,0,0,0
LP6,2,13-Aug,0.000043,0.004,1.807,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,1.0381,30.72,762.7,2.1878,2.0265,50000,-210.158,15.3727,30.06859805,-90.38228488,54.55499519,0.025427019,2145.552146,0,0,1
LP6,2,13-Aug,0,0.002,1.8782,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,0.9715,30.83,762.7,2.6005,2.03,50000,-210.2445,15.3702,30.06864619,-90.38252194,51.38067034,0,0,0,0,0
LP6,2,13-Aug,0.000212,0.004,1.9278,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,0.9668,30.82,762.66,2.6231,2.0488,50000,-210.8897,15.3729,30.06849448,-90.38183389,51.15538764,0.124750453,410.0617385,0,0,1
LP6,2,13-Aug,0.001047,0.004,1.7268,0.055,0.049,0.00E+00,18200000,0.9954,3.22E-05,1.0285,30.76,762.7,2.643,2.0591,50000,-210.1713,15.3637,30.0685659,-90.38236175,54.10195097,0.615685765,87.87266824,0,0,0
LP6,2,13-Aug,0.00179,0.003,1.8202,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0051,30.81,762.63,2.6452,2.0592,50000,-210.0045,15.364,30.06863684,-90.38245375,52.99531418,1.053214941,50.31766273,1,0,0
LP6,2,13-Aug,0.000032,0.002,1.7742,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,0.9489,30.71,762.77,2.6471,2.065,50000,-209.1091,15.3719,30.0684754,-90.38163087,50.28519443,0.019102459,2632.393789,0,0,1
LP6,2,13-Aug,0.000139,0.004,1.9313,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,0.9678,30.82,762.67,2.6499,2.0676,50000,-210.9061,15.3726,30.06849299,-90.38183894,51.20425379,0.081750853,626.3451929,0,0,1
LP6,2,13-Aug,0.001324,0.002,1.8196,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,1.0463,30.74,762.71,2.6586,2.0681,50000,-209.3602,15.3721,30.06864904,-90.3823371,54.94133906,0.778584647,70.56565946,0,0,0
LP6,2,13-Aug,0.00008,0.004,1.7949,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,0.9457,30.71,762.69,2.6725,2.0762,50000,-209.162,15.3715,30.06847643,-90.38163167,50.12655874,0.047273861,1060.344082,0,0,1
LP6,2,13-Aug,0.000463,0.005,1.8935,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0072,30.81,762.66,2.6862,2.0932,50000,-210.9279,15.3722,30.06862826,-90.38244795,53.0945717,0.272590071,194.7780838,0,0,0
LP6,2,13-Aug,0,0.002,1.771,0.055,0.05,0.00E+00,18200000,0.9954,3.22E-05,0.9475,30.71,762.78,2.6886,2.096,50000,-209.1069,15.3721,30.06847457,-90.38162773,50.21765992,0,0,0,0,0
LP6,2,13-Aug,0,0.002,1.8789,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,0.9679,30.83,762.7,2.6945,2.0975,50000,-210.2665,15.3706,30.06864438,-90.38251998,51.20744014,0,0,0,0,0
LP6,2,13-Aug,0.000474,0.005,1.8912,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.009,30.81,762.66,2.695,2.0995,50000,-210.8955,15.372,30.06863355,-90.38248098,53.18285031,0.278771865,190.7755301,0,0,0
LP7,0.5,13-Aug,0.000092,0.004,1.9953,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0027,31.09,762.61,0.3898,0.476,50000,-210.3715,15.3986,30.07513108,-90.36296126,52.87929729,0.053934412,980.4370777,0,0,1
LP7,0.5,13-Aug,0.001817,0.001,1.848,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0189,30.93,762.61,0.3862,0.4773,50000,-214.2038,15.3906,30.07522932,-90.36292362,53.65053242,1.068758824,50.19891412,1,0,0
LP7,0.5,13-Aug,0.000151,0.004,1.9901,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0098,31.09,762.61,0.3926,0.4781,50000,-210.2836,15.3974,30.07513281,-90.36296216,53.21960369,0.088917765,598.5261066,0,0,1
LP7,0.5,13-Aug,0.00171,0.001,1.8554,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.02,30.93,762.61,0.3875,0.4782,50000,-213.9488,15.3907,30.07522932,-90.36292362,53.70271993,1.005822647,53.3918381,1,0,0
LP7,0.5,13-Aug,0.001868,0.003,1.8748,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0644,31.05,762.63,0.3981,0.4803,50000,-212.3438,15.346,30.07516378,-90.36296077,55.78083318,1.098962529,50.75772077,1,0,0
LP7,0.5,13-Aug,0,0.003,1.8704,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.1197,30.99,762.63,0.3922,0.4811,50000,-208.1241,15.399,30.075195,-90.36294905,58.31637231,0,0,0,0,0
LP7,0.5,13-Aug,0.00197,0.003,1.8721,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.061,31.05,762.62,0.3997,0.4818,50000,-212.2097,15.3488,30.07516596,-90.36296014,55.623608,1.158653647,48.00710561,1,0,0
LP7,0.5,13-Aug,0,0.003,1.8707,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.1255,30.99,762.63,0.3946,0.4827,50000,-207.937,15.399,30.07519366,-90.36295012,58.5790803,0,0,0,0,0
LP7,0.5,13-Aug,0.002071,0.003,1.8693,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0576,31.05,762.62,0.4013,0.4832,50000,-212.0756,15.3517,30.0751677,-90.36295902,55.46615746,1.218344824,45.52582846,1,0,0
LP7,0.5,13-Aug,0,0.003,1.9342,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0386,30.93,762.6,0.3978,0.4851,50000,-210.6435,15.398,30.07522932,-90.36292362,54.58053293,0,0,0,0,0
LP7,0.5,13-Aug,0.00002,0.003,1.9369,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0387,30.93,762.6,0.399,0.486,50000,-210.7099,15.3977,30.07522932,-90.36292362,54.58487228,0.011687936,4670.189183,0,0,1
LP7,0.5,13-Aug,0.000425,0.002,1.9394,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0386,30.97,762.64,0.3994,0.4864,50000,-207.7992,15.3835,30.07520714,-90.36293755,54.57787763,0.249801224,218.485229,0,0,0
LP7,0.5,13-Aug,0.000041,0.003,1.9395,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0388,30.93,762.6,0.4003,0.4868,50000,-210.7762,15.3973,30.07522932,-90.36292362,54.58921615,0.024165165,2259.004486,0,0,1
LP7,0.5,13-Aug,0.000306,0.002,1.939,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.039,30.97,762.64,0.4015,0.4879,50000,-207.6627,15.3827,30.07520714,-90.36293755,54.59885553,0.179981059,303.3588969,0,0,0
LP7,0.5,13-Aug,0.000187,0.002,1.9386,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0395,30.97,762.64,0.4035,0.4894,50000,-207.5262,15.3818,30.07520714,-90.36293755,54.61983399,0.110160906,495.8186708,0,0,1
LP7,0.5,13-Aug,0.000617,0.004,1.9043,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0522,30.92,762.58,0.4113,0.4941,50000,-215.9003,15.4081,30.07524099,-90.36291881,55.21512487,0.363162824,152.0395845,0,0,0
LP7,0.5,13-Aug,0.003175,0.005,1.829,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0625,31.03,762.6,0.4123,0.4942,50000,-207.4097,15.3996,30.07517228,-90.36295793,55.69267849,1.867905765,29.81557182,1,0,0
LP7,0.5,13-Aug,0.00058,0.004,1.8995,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0546,30.92,762.58,0.4121,0.4946,50000,-215.4722,15.4067,30.07524099,-90.36291881,55.32715873,0.341386059,162.066251,0,0,0
LP7,0.5,13-Aug,0.000543,0.004,1.8947,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.057,30.92,762.58,0.4128,0.4952,50000,-215.0441,15.4053,30.07524133,-90.36291822,55.43907576,0.319609259,173.4589165,0,0,0
LP7,0.5,13-Aug,0.003029,0.005,1.8331,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.061,31.03,762.6,0.4148,0.496,50000,-207.6007,15.3996,30.07517328,-90.36295772,55.62616318,1.781960294,31.21627534,1,0,0
LP7,0.5,13-Aug,0.00074,0.005,1.9407,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0982,31.06,762.63,0.4149,0.4968,50000,-216.4732,15.4001,30.07515199,-90.36296334,57.33686478,0.435322412,131.7112632,0,0,0
LP7,0.5,13-Aug,0.001326,0.005,1.8825,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,0.9807,31.07,762.63,0.4181,0.4972,50000,-209.4138,15.399,30.07514338,-90.36296318,51.82682553,0.780000588,66.44459803,0,0,0
LP7,0.5,13-Aug,0.000739,0.005,1.9389,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.093,31.06,762.63,0.4161,0.4974,50000,-216.0585,15.3988,30.07515453,-90.36296257,57.09973877,0.434723676,131.3472027,0,0,0
LP7,0.5,13-Aug,0.001293,0.005,1.8859,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,0.9858,31.07,762.63,0.4182,0.4974,50000,-209.5977,15.399,30.07514538,-90.36296318,52.07146583,0.760416941,68.4775194,0,0,0
LP7,0.5,13-Aug,0.002883,0.005,1.8371,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0596,31.03,762.61,0.4173,0.4978,50000,-207.7916,15.3997,30.07517458,-90.36295719,55.55960208,1.696014824,32.75891301,1,0,0
LP7,0.5,13-Aug,0.000738,0.005,1.937,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0878,31.06,762.63,0.4172,0.498,50000,-215.6439,15.3975,30.07515746,-90.36296202,56.86209166,0.434124941,130.9809373,0,0,0
LP7,0.5,13-Aug,0.000209,0.004,2.0116,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0371,30.92,762.59,0.4229,0.5029,50000,-209.6103,15.3841,30.07524099,-90.36291881,54.50804664,0.122728412,444.1355164,0,0,1
LP7,0.5,13-Aug,0.000197,0.004,2.0195,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0349,30.92,762.59,0.4231,0.5031,50000,-209.3561,15.3828,30.07523065,-90.36292229,54.40365125,0.115983547,469.0635237,0,0,1
LP7,0.5,13-Aug,0.00079,0.004,1.9366,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0413,31.06,762.6,0.4244,0.5043,50000,-209.9246,15.399,30.07514756,-90.36296261,54.70571681,0.464426976,117.7918589,0,0,0
LP7,0.5,13-Aug,0.000771,0.004,1.9366,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0418,31.06,762.6,0.4248,0.5045,50000,-210.1102,15.399,30.07514999,-90.36296305,54.72889487,0.453282118,120.7391439,0,0,0
LP7,0.5,13-Aug,0.001045,0.002,1.9247,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.1088,31.08,762.58,0.4287,0.5064,50000,-208.1624,15.3946,30.07513604,-90.36296211,57.82206518,0.614464471,94.10155983,0,0,0
LP7,0.5,13-Aug,0.001037,0.002,1.9274,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.1117,31.08,762.58,0.4284,0.5064,50000,-208.031,15.396,30.07513394,-90.36296154,57.95333556,0.609961294,95.01149684,0,0,0
LP7,0.5,13-Aug,0.000002,0.003,1.865,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.1007,30.91,762.58,0.4321,0.5079,50000,-209.4414,15.3965,30.07524322,-90.36291787,57.45165143,0.001459212,39371.69611,0,0,1
LP7,0.5,13-Aug,0.001104,0.004,1.9799,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0489,30.99,762.63,0.4339,0.5081,50000,-211.097,15.3913,30.07519366,-90.36295012,55.06067906,0.649334176,84.79559693,0,0,0
LP7,0.5,13-Aug,0.001056,0.004,1.887,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.103,31.07,762.61,0.4408,0.5105,50000,-210.5025,15.3609,30.07514121,-90.36296199,57.55915297,0.620958941,92.69397567,0,0,0
LP7,0.5,13-Aug,0.001178,0.005,1.9877,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0453,30.99,762.63,0.4376,0.5106,50000,-211.2654,15.3908,30.07519366,-90.36295012,54.89363873,0.692874882,79.22590378,0,0,0
LP7,0.5,13-Aug,0.003678,0.005,1.8311,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,0.979,31.04,762.6,0.4335,0.511,50000,-211.2868,15.3912,30.0751708,-90.36295851,51.7426889,2.163399353,23.91730811,1,0,0
LP7,0.5,13-Aug,0.001372,0.002,1.9497,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0518,31.01,762.61,0.4336,0.5112,50000,-210.7793,15.3817,30.07518313,-90.36295437,55.19815297,0.807271824,68.3761669,0,0,0
LP7,0.5,13-Aug,0.00105,0.004,1.886,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.11,31.08,762.61,0.4421,0.5112,50000,-210.5747,15.3584,30.07513921,-90.36296253,57.87507907,0.617868294,93.66895766,0,0,0
LP7,0.5,13-Aug,0.003772,0.005,1.8292,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,0.9746,31.04,762.6,0.4337,0.5112,50000,-211.5321,15.3905,30.07516915,-90.36295879,51.53066985,2.218807412,23.22448968,1,0,0
LP7,0.5,13-Aug,0.001332,0.002,1.9482,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0508,31.01,762.61,0.434,0.5114,50000,-210.7539,15.3822,30.07518398,-90.36295449,55.14966169,0.783253647,70.41098615,0,0,0
LP7,0.5,13-Aug,0.001045,0.004,1.885,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.1169,31.08,762.61,0.4435,0.5119,50000,-210.6468,15.3558,30.07513726,-90.36296256,58.19009937,0.614777765,94.65225108,0,0,0
LP7,0.5,13-Aug,0.001252,0.005,1.9955,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0418,30.99,762.63,0.4413,0.513,50000,-211.4338,15.3902,30.07519366,-90.36295012,54.72633696,0.736415647,74.3144679,0,0,0
LP7,0.5,13-Aug,0.000417,0.004,1.8882,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0353,31,762.64,0.4392,0.5148,50000,-209.7254,15.3902,30.07519366,-90.36295012,54.423348,0.245580482,221.6110481,0,0,0
LP7,0.5,13-Aug,0.000395,0.004,1.8844,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0328,31,762.64,0.4402,0.5157,50000,-209.7029,15.3899,30.07519366,-90.36295012,54.3040686,0.232130353,233.9378194,0,0,0
LP7,0.5,13-Aug,0.000056,0.004,2.0292,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0868,31.09,762.62,0.4428,0.5166,50000,-210.6786,15.3591,30.07512744,-90.36296041,56.81510465,0.033020551,1720.598322,0,0,1
LP7,0.5,13-Aug,0.000033,0.004,2.0328,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0898,31.09,762.62,0.4454,0.5186,50000,-210.7559,15.3565,30.07512514,-90.36296067,56.95584886,0.019295651,2951.745389,0,0,1
LP7,0.5,13-Aug,0.000849,0.004,1.8853,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.065,31.02,762.62,0.4432,0.5197,50000,-214.4739,15.3889,30.07518142,-90.3629562,55.80959605,0.499362,111.7618002,0,0,0
LP7,0.5,13-Aug,0.000838,0.004,1.8826,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0663,31.02,762.62,0.4437,0.5201,50000,-214.7558,15.3892,30.07518005,-90.36295663,55.87216508,0.493003294,113.3302064,0,0,0
LP7,0.5,13-Aug,0.000827,0.004,1.88,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0677,31.02,762.62,0.4442,0.5206,50000,-215.0378,15.3895,30.07517934,-90.3629576,55.93470711,0.486644647,114.9395302,0,0,0
LP7,0.5,13-Aug,0.000232,0.005,1.9243,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,0.9796,31.05,762.62,0.4529,0.521,50000,-208.0029,15.3939,30.07516111,-90.36296117,51.77157896,0.136613588,378.9636135,0,0,1
LP7,0.5,13-Aug,0.000079,0.005,1.9286,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,0.9764,31.05,762.62,0.4555,0.5229,50000,-207.7391,15.3959,30.07515894,-90.36296155,51.61841873,0.046504788,1109.959231,0,0,1
LP7,0.5,13-Aug,0.000331,0.004,1.8115,0.055,0.049,0.00E+00,18200000,0.9954,3.21E-05,1.0656,30.95,762.63,0.3836,0.4755,50000,-210.0515,15.399,30.07464651,-90.36299593,55.8382307,0.194715153,286.7687997,0,0,0
LP7,0.5,13-Aug,0.001473,0.006,1.9604,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0375,31.25,762.58,0.385,0.4764,50000,-207.7467,15.3974,30.07485014,-90.3634344,54.52823569,0.866185941,62.95211352,0,0,0
LP7,0.5,13-Aug,0.000253,0.003,1.8456,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0804,31.47,762.63,0.3417,0.478,50000,-208.9949,15.399,30.07503617,-90.36371289,56.52002119,0.149044788,379.2150128,0,0,1
